taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
Prunus dulcis,nuts and seeds,plant,plantae,Magnoliophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,p. dulcis,,,,,,,Prunus dulcis,,,,,,roasted,,almond,seed,,,,,"Nuts, almonds, oil roasted, lightly salted","NUTS,ALMONDS,OIL RSTD,LIGHTLY SALTED",21.23,55.17,17.68,3.13,607,0.56,4.38,0.04,0,0,0.14,0,2.8,0,0,2540,4.55,,10.5,291,3.68,274,466,699,143,3.07,0.955,,2.46,4.1,1,,,1,0,25.97,,,,0,0,1,0.42,0.88,0.14,,,,,0,0.092,0.781,3.665,0.229,0.118,27,0,52.1,,,0,,27,,0.5,0.192,0.677,0.691,1.467,0.6,0.188,0.282,1.146,0.529,0.798,2.463,0.592,0.999,2.729,5.165,1.466,0.967,1.004,,0,,4.207,0,0,0,0,0,0,3.303,0.905,0,34.578,13.519,0,0,0,0,0,0.215,0,0,0,0,0,130,3,9,118,34.794,13.52,0,0,0,,,,,,,,0,0,,,,,,,0,,,0,,,,,,,,,
Amaranthus,,plant,plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,,Amaranthaceae,Amaranthoideae,,Amaranthus,,,,,,,,,,,,,,fresh,,amaranth,leaf,,,,,"Amaranth leaves, raw","AMARANTH LEAVES,RAW",2.46,0.33,4.02,1.5,23,,,,,,,,91.69,,,97,,,,215,2.32,55,50,611,20,0.9,0.162,,0.885,0.9,2917,0,146,,,,0,,,,,,,,,,,,,43.3,0.027,0.158,0.658,0.064,0.192,85,0,,,,1140,0,85,85,,0.031,0.099,0.119,0.195,0.127,0.036,0.029,0.133,0.08,0.137,0.121,0.052,0.139,0.229,0.292,0.132,0.121,0.111,,0,0,0.091,,,,,,0.001,0.073,0.012,,0.076,0.145,0.002,,,,,,,,,,,,,,,0.076,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engraulis encrasicolus,,animal,animalia,Chordata,Actinopterygii,Clupeiformes,,Engraulidae,,,,,,,,,,,,,,,,,fresh,european,anchovy,meat,,,,,"Fish, anchovy, european, raw","ANCHOVY,EUROPEAN,RAW",20.35,4.84,0,1.44,131,,,,,,,0,73.37,0,0,548,0,,0,147,3.25,41,174,383,104,1.72,0.211,,0.07,36.5,50,15,15,0,0,0.57,,,,0,0,0,,,,,,,,0,0.055,0.256,14.024,0.645,0.143,9,0.62,,,,0.1,0,9,9,,0.228,0.892,0.938,1.654,1.869,0.602,0.218,0.794,0.687,1.048,1.217,0.599,1.231,2.084,3.038,0.977,0.72,0.83,,60,,1.282,0,0,0,0,0.014,0.302,0.715,0.252,,0.624,0.097,0,0.007,0.911,,,0.4,0.055,0,0.538,0.115,0.029,,,,,1.182,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpinella anisum,nuts and seeds,plant,plantae,Magnoliophyta,Magnoliopsida,Apiales,,Apiaceae,Apioideae,,Pimpinella,P. anisum,,,,,,,Pimpinella anisum,,,,,,fresh,,anise,seed,,,,,"Spices, anise seed",ANISE SEED,17.6,15.9,50.02,6.95,337,,,,,,,0,9.54,0,0,1411,,,14.6,646,36.96,170,440,1441,16,5.3,0.91,,2.3,5,311,0,16,,,,0,,,,,,,,,,,,,21,0.34,0.29,3.06,0.797,0.65,10,0,,,,,0,10,10,,,,,,,,,,,,,,,,,,,,,0,,0.586,0,0,0,0,0,0,0,0,,9.78,3.15,0,0,0,,,0,0,0,0,0,0,,,,,9.78,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrus communis,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,green,anjou pear,fruit,,,,,"Pears, raw, green anjou","PEARS,RAW,GRN ANJOU",0.44,0.1,15.79,0.37,66,,0.33,3.33,6.06,0,0,,83.31,,,275,9.73,0,3.1,11,0.24,7,13,127,1,0.1,0.077,,0.048,0,25,,1,14,0,0.12,,,,1,0,46,,,,,,,,4.4,0.01,0.022,0.151,0.043,0.026,9,,5.1,,0,4.3,,9,,,0.002,0.014,0.013,0.022,0.02,0.003,0.002,0.013,0.002,0.02,0.012,0.002,0.016,0.124,0.036,0.015,0.025,0.018,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrus communis,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,red,anjou pear,fruit,,,,,"Pears, raw, red anjou","PEARS,RAW,RED ANJOU",0.33,0.14,14.94,0.35,62,,0.26,2.74,6.48,,,,84.24,,,261,9.54,,3,11,0.19,7,13,123,1,0.13,0.07,,0.056,0.1,24,,1,14,0,0.12,,,,1,0,53,,,,,,,,5.2,0.012,0.028,0.162,0.053,0.039,7,,5.1,,0,4.9,,7,,,0.001,0.01,0.01,0.017,0.015,0.002,0.001,0.01,0.001,0.015,0.009,0.001,0.012,0.094,0.027,0.011,0.019,0.014,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antilopinae,,animal,animalia,chordata,mammalia,Artiodactyla,,bovidae,Antilopinae,,Antilope,A. cervicapra,A. c. cervicapra,,,,,,Antilope cervicapra,,,,,,fresh,,antelope,whole,,,,,"Game meat, antelope, raw","GAME MEAT,ANTELOPE,RAW",22.38,2.03,0,1.1,114,,,,,,,,74.08,,,477,,,0,3,3.19,27,188,353,51,1.28,0.18,,0.02,9.7,0,0,0,,,,,,,,,,,,,,,,,0,0.32,0.58,,,,,,,,,,,,,,,1.035,0.856,1.891,1.871,0.637,0.199,0.886,0.776,0.995,1.473,1.065,1.304,2.12,3.365,1.005,1.025,0.946,,95,,0.74,,,,0,0,0.02,0.34,0.37,,0.48,0.25,0.07,0.12,,,,0.01,,0,,,,,,,,0.48,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malus domestica,fruit,plant,plantae,Magnoliophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,M. domestica,,,,,,,Malus domestica,,,,,,fresh,,apple,fruit,,,butter,,"Fruit butters, apple","FRUIT BUTTERS,APPLE",0.39,0.3,42.47,0.39,173,,,,,,,0,56.45,0,0,724,35.3,,1.5,14,0.31,4,8,91,15,0.06,0.08,,0.315,0.4,22,0,1,9,0,0.05,0,,,9,0,17,0,0.01,,,,,,0.6,0.009,0.019,0.076,0.049,0.037,1,0,2.1,,,0.9,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,0.053,0,0,0,0,0.001,0.002,0.041,0.008,,0.016,0.066,0.017,0,0,,,0.001,0,0,0,0,0,,,,,0.016,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malus domestica,fruit,plant,plantae,Magnoliophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,M. domestica,,,,,,,Malus domestica,,,,,,fresh,,apple,fruit,,cider,vinegar,,"Vinegar, cider","VINEGAR,CIDER",0,0,0.93,0.17,21,,0,0.1,0.3,0,0,0,93.81,0,0,90,0.4,0,0,7,0.2,5,8,73,5,0.04,0.008,,0.249,0.1,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malus domestica,fruit,plant,plantae,Magnoliophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,M. domestica,,,,,,,Malus domestica,,,,,,fresh,,apple,fruit,,,,,"Apples, raw, with skin","APPLES,RAW,WITH SKIN",0.26,0.17,13.81,0.19,52,0.05,2.07,2.43,5.9,0,0,0,85.56,0,0,218,10.39,0,2.4,6,0.12,5,11,107,1,0.04,0.027,3.3,0.035,0,54,0,3,27,0,0.18,0,,,11,0,29,0,0,0,,,,,4.6,0.017,0.026,0.091,0.061,0.041,3,0,3.4,,0,2.2,0,3,3,0.1,0.001,0.006,0.006,0.013,0.012,0.001,0.001,0.006,0.001,0.012,0.006,0.005,0.011,0.07,0.025,0.009,0.006,0.01,,0,0,0.028,0,0,0,0,0,0.001,0.024,0.003,,0.007,0.043,0.009,0,0,,,0,0,0,0,0,0,12,,,,0.007,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malus domestica,fruit,plant,plantae,Magnoliophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,M. domestica,,,,,,,Malus domestica,,,,,,fresh,,apple,fruit,meat,,,,"Apples, raw, without skin","APPLES,RAW,WITHOUT SKIN",0.27,0.13,12.76,0.17,48,,0.82,3.25,6.03,0,0,0,86.67,0,0,200,10.1,0,1.3,5,0.07,4,11,90,0,0.05,0.031,,0.038,0,38,0,2,17,0,0.05,0,,,13,0,18,0.01,0,0,0,0,0,0,4,0.019,0.028,0.091,0.071,0.037,0,0,3.4,,0,0.6,0,0,0,,0.001,0.006,0.006,0.014,0.013,0.001,0.001,0.007,0.001,0.012,0.006,0.005,0.012,0.074,0.026,0.009,0.006,0.011,,0,0,0.021,0,0,0,0,0,0,0.017,0.002,,0.005,0.031,0.007,0,0,,,0,0,0,0,0,0,,,,,0.005,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prunus,fruit,plant,plantae,Tracheophyta,Angiosperma,Rosales,,Rosaceae,,,prunus,p. armeniaca,,,,,,,Prunus armeniaca,,,,,,processed,,apricot,fruit,,,oil,,"Oil, apricot kernel","OIL,APRICOT KERNEL",0,100,0,0,884,,,,,,,0,0,0,0,3699,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,,,,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,6.3,0,0,0,0,0,,5.8,0.5,,58.5,29.3,0,0,0,,,1.5,0,0,0,0,0,266,,,,60,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prunus,fruit,plant,plantae,Tracheophyta,Angiosperma,Rosales,,Rosaceae,,,prunus,p. armeniaca,,,,,,,Prunus armeniaca,,,,,,fresh,,apricot,fruit,,,,,"Apricots, raw","APRICOTS,RAW",1.4,0.39,11.12,0.75,48,,5.87,2.37,0.94,0,0.06,0,86.35,0,0,201,9.24,0,2,13,0.39,10,23,259,1,0.2,0.078,,0.077,0.1,1926,0,96,1094,19,0.89,0,,,104,0,89,,,,,,,,10,0.03,0.04,0.6,0.24,0.054,9,0,2.8,,,3.3,0,9,9,,0.015,0.047,0.041,0.077,0.097,0.006,0.003,0.052,0.029,0.047,0.045,0.027,0.068,0.314,0.157,0.04,0.101,0.083,,0,0,0.027,0,0,0,0,0,0,0.024,0.003,,0.17,0.077,0,0,0,,,0,0,0,0,0,0,18,,,,0.17,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sagittaria,,plant,plantae,Magnoliophyta,Liliopsida,Alismatales,,Alismataceae,,,Sagittaria,S. sagittifolia,,,,,,,Saggitaria sagittifolia,,,,,,fresh,,arrowhead,tuber,,,,,"Arrowhead, raw","ARROWHEAD,RAW",5.33,0.29,20.23,1.67,99,,,,,,,,72.48,,,414,,,,10,2.57,51,174,922,22,0.28,0.171,,0.36,0.7,0,0,0,,,,0,,,,,,,,,,,,,1.1,0.17,0.073,1.65,0.599,0.26,14,0,,,,,0,14,14,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamia integrifolia,,plant,plantae,Magnoliophyta,Liliopsida,Alismatales,,Alismataceae,,,Sagittaria,S. sagittifolia,,,,,,,Saggitaria sagittifolia,,,,,,dry,,arrowroot,tuber,,,flour,,Arrowroot flour,ARROWROOT FLOUR,0.3,0.1,88.15,0.08,357,,,,,,,,11.37,,,1494,,,3.4,40,0.33,3,5,11,2,0.07,0.04,,0.47,,0,0,0,,,,0,,,,,,,,,,,,,0,0.001,0,0,0.13,0.005,7,0,,,,,0,7,7,,0.004,0.012,0.01,0.019,0.013,0.006,0.006,0.012,0.009,0.014,0.012,0.004,0.014,0.047,0.05,0.014,0.009,0.013,,0,,0.019,,,,,,0.001,0.017,0.001,,0.002,0.036,0.009,,,,,0,,,,,,,,,,0.002,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zamia integrifolia,,plant,plantae,Magnoliophyta,Liliopsida,Alismatales,,Alismataceae,,,Sagittaria,S. sagittifolia,,,,,,,Saggitaria sagittifolia,,,,,,fresh,,arrowroot,tuber,,,,,"Arrowroot, raw","ARROWROOT,RAW",4.24,0.2,13.39,1.42,65,,,,,,,,80.75,,,271,,,1.3,6,2.22,25,98,454,26,0.63,0.121,,0.174,0.7,19,0,1,11,0,,0,,,0,,,,,,,,,,1.9,0.143,0.059,1.693,0.292,0.266,338,0,,,,,0,338,338,,,,,,,,,,,,,,,,,,,,,0,0,0.039,,,,,,0.002,0.035,0.002,,0.004,0.074,0.018,,,,,0,,,,,,,,,,0.004,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cynara cardunculus scolymus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,globe,artichoke,flower bud,,,,french,"Artichokes, (globe or french), raw","ARTICHOKES,(GLOBE OR FRENCH),RAW",3.27,0.15,10.51,1.13,47,,,,,,,0,84.94,,,197,0.99,,5.4,44,1.28,60,90,370,94,0.49,0.231,,0.256,0.2,13,0,1,8,0,0.19,0,,,0,0,464,,,,,,,,11.7,0.072,0.066,1.046,0.338,0.116,68,0,34.4,,,14.8,0,68,68,0.2,,,,,,,,,,,,,,,,,,,,0,0,0.036,0,0,0,0,0.002,0.002,0.029,0.003,,0.005,0.046,0.017,0,0,,,0,0,0,0,0,0,,,,,0.005,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eruca sativa,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,arugula,leaf,,,,,"Arugula, raw","ARUGULA,RAW",2.58,0.66,3.65,1.4,25,,,,,,,0,91.71,0,0,105,2.05,,1.6,160,1.46,47,52,369,27,0.47,0.076,,0.321,0.3,2373,0,119,1424,0,0.43,0,,,0,0,3555,,,,,,,,15,0.044,0.086,0.305,0.437,0.073,97,0,15.3,,,108.6,0,97,97,0.1,,,,,,,,,,,,,,,,,,,,0,0,0.086,0,0,0,0,0.003,0,0.072,0.004,,0.046,0.13,0.17,0.002,0,,,0.001,0,0,0,0,0,,,,,0.049,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ascidiacea,,animal,animalia,,,,,,,,,,,,,,,,,,,,,tununak,fresh,,ascidians,meat,,,,,Ascidians (tunughnak) (Alaska Native),ASCIDIANS (TUNUGHNAK) (ALASKA NATIVE),3.8,0.5,0,3.1,20,,,,,,,,90.4,,,82,,,,47,3.3,,,102,656,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,0.1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0.12,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrus pyrifolia,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,asian pear,fruit,,,,,"Pears, asian, raw","PEARS,ASIAN,RAW",0.5,0.23,10.65,0.37,42,,,,,,,0,88.25,0,0,176,7.05,,3.6,4,0,8,11,121,0,0.02,0.05,,0.06,0.1,0,0,0,0,0,0.12,0,,,0,0,50,,,,,,,,3.8,0.009,0.01,0.219,0.07,0.022,8,0,5.1,,,4.5,0,8,8,,0.005,0.013,0.014,0.025,0.017,0.006,0.005,0.013,0.004,0.018,0.009,0.005,0.017,0.098,0.036,0.014,0.016,0.018,,0,0,0.012,0,0,0,0,0,0,0.01,0.002,,0.047,0.054,0.001,0,0,,,0.001,0,0.001,0,0,0,,,,,0.049,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asparagus officinalis,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,asparagus,stem,,,,,"Asparagus, raw","ASPARAGUS,RAW",2.2,0.12,3.88,0.58,20,,0.23,0.65,1,0,0,0,93.22,0,0,85,1.88,0,2.1,24,2.14,14,52,202,2,0.54,0.189,,0.158,2.3,756,0,38,449,9,1.13,0,,,0,0,710,0,0.09,0,,,,,5.6,0.143,0.141,0.978,0.274,0.091,52,0,16,,0,41.6,0,52,52,0.6,0.027,0.084,0.075,0.128,0.104,0.031,0.031,0.075,0.052,0.115,0.091,0.049,0.115,0.508,0.233,0.093,0.071,0.106,,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,24,,,,0,0.05,0,0,0,,,,,,,,,0,,,,,,0,0,,,,0,,,,,,,,
Gadus morhua,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,pacific,atlantic cod,meat,,,,,"Fish, cod, Atlantic, raw","COD,ATLANTIC,RAW",17.81,0.67,0,1.16,82,,,,,,,0,81.22,0,0,343,0,,0,16,0.38,32,203,413,54,0.45,0.028,,0.015,33.1,40,12,12,0,0,0.64,36,,0.9,0,0,0,0,0,0,0,0,0,0,1,0.076,0.065,2.063,0.153,0.245,7,0.91,65.2,,,0.1,0,7,7,,0.199,0.781,0.821,1.447,1.635,0.527,0.191,0.695,0.601,0.917,1.066,0.524,1.077,1.823,2.658,0.855,0.63,0.726,,43,,0.131,0,0,0,0,0,0.009,0.091,0.03,,0.061,0.005,0.001,0.022,0.12,,,0.016,0.001,0.015,0.064,0.003,0.01,,,,,0.094,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gadus morhua,,animal,animalia,,,,,,,,,,,,,,,,,,,,,atlantic,dried,salted,atlantic cod,meat,,,,,"Fish, cod, Atlantic, dried and salted","COD,ATLANTIC,DRIED&SALTED",62.82,2.37,0,18.67,290,,,,,,,0,16.14,0,0,1212,0,,0,160,2.5,133,950,1458,7027,1.59,0.176,,0.05,147.8,140,42,42,0,0,2.84,161,,4,0,0,0,,,,,,,,3.5,0.268,0.24,7.5,1.675,0.864,25,10,291.3,,,0.4,0,25,25,,0.704,2.754,2.895,5.106,5.769,1.859,0.673,2.452,2.121,3.236,3.759,1.849,3.799,6.433,9.378,3.015,2.221,2.563,,152,,0.462,0,0,0,0,0,0.032,0.321,0.106,,0.215,0.018,0.004,0.078,0.423,,,0.056,0.004,0.053,0.011,0.011,0.035,,,,,0.342,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropogonias undulatus,,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,,atlantic croaker,meat,,,,,"Fish, croaker, Atlantic, raw","CROAKER,ATLANTIC,RAW",17.78,3.17,0,1.11,104,,,,,,,0,78.03,0,0,435,0,,0,15,0.37,40,210,345,56,0.42,0.042,,0.025,36.5,41,12,12,0,0,1.29,27,,0.7,0,0,0,,,,,,,,0,0.075,0.095,4.2,0.75,0.3,15,2.5,67,,,0.1,0,15,15,,0.199,0.78,0.819,1.445,1.633,0.526,0.191,0.694,0.6,0.916,1.064,0.523,1.075,1.821,2.654,0.854,0.629,0.725,,61,,1.088,0,0,0,0,0,0.049,0.836,0.203,,0.593,0.046,0.009,0.092,0.097,,,0.464,0.011,0.086,0.123,0,0.086,,,,,1.149,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,atlantic herring,meat,,,,,"Fish, herring, Atlantic, raw","HERRING,ATLANTIC,RAW",17.96,9.04,0,1.46,158,,,,,,,0,72.05,0,0,661,0,,0,57,1.1,32,236,327,90,0.99,0.092,,0.035,36.5,93,28,28,0,0,1.07,167,,4.2,0,0,0,,,,,,,,0.7,0.092,0.233,3.217,0.645,0.302,10,13.67,65,,,0.1,0,10,10,,0.201,0.787,0.828,1.46,1.65,0.532,0.193,0.701,0.606,0.925,1.075,0.529,1.086,1.839,2.681,0.862,0.635,0.733,,60,,2.04,0,0,0,0.005,0.012,0.554,1.353,0.109,,1.516,0.13,0.103,0.06,0.862,,,0.622,0.214,0.721,0.709,0.84,0.055,,,,,3.736,2.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollachius pollachius,,animal,animalia,,,,,,,,,,,,,,,,,,,,,atlantic,fresh,,atlantic pollock,meat,,,,,"Fish, pollock, Atlantic, raw","POLLOCK,ATLANTIC,RAW",19.44,0.98,0,1.41,92,,,,,,,0,78.18,0,0,385,0,,0,60,0.46,67,221,356,86,0.47,0.05,,0.015,36.5,46,14,14,0,0,0.23,42,,1,0,0,0,,,,,,,,0,0.047,0.185,3.27,0.358,0.287,3,3.19,75.8,,,0.1,0,3,3,,0.218,0.852,0.896,1.58,1.786,0.576,0.208,0.759,0.656,1.002,1.164,0.572,1.176,1.991,2.903,0.933,0.688,0.793,,71,,0.135,0,0,0,0,0,0.005,0.084,0.043,,0.067,0.009,0,0.026,0.35,,,0.012,0.005,0.022,0.071,0.01,0.022,,,,,0.112,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmo salar,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,atlantic salmon,meat,,,,,"Fish, salmon, Atlantic, farmed, raw","SALMON,ATLANTIC,FARMED,RAW",20.42,13.42,0,1.13,208,,,,,,,0,64.89,0,0,871,0,,0,9,0.34,27,240,363,59,0.36,0.045,,0.011,24,193,58,58,0,0,3.55,441,,,0,0,0,0.01,0.3,0.05,0.06,0,0,0,3.9,0.207,0.155,8.672,1.547,0.636,26,3.23,78.5,0,0,0.5,0,26,26,3,0.209,0.86,0.968,1.615,1.87,0.626,0.219,0.845,0.759,1.107,1.221,0.549,1.271,2.025,2.83,0.96,0.721,0.896,0.042,55,,3.05,0,0,0,0,0,0.556,1.877,0.495,0.022,2.715,0.9,0.167,0.092,1.104,0.011,0,0.791,0.121,0.265,0.862,0,0.393,,,,,3.77,3.886,0.046,0.043,0,,,,,,,,,0.062,,,,,0.02,0,0.018,,,,0,0.148,,,,,,,
Salmo salar,,animal,animalia,,,,,,,,,,,,,,,,,,,,,,fresh,,atlantic salmon,meat,,,,,"Fish, salmon, Atlantic, wild, raw","SALMON,ATLANTIC,WILD,RAW",19.84,6.34,0,2.54,142,,,,,,,,68.5,,,594,,,0,12,0.8,29,200,490,44,0.64,0.25,,0.016,36.5,40,12,12,,,,,,,,,,,,,,,,,0,0.226,0.38,7.86,1.664,0.818,25,3.18,,,,,0,25,25,,0.222,0.87,0.914,1.613,1.822,0.587,0.213,0.775,0.67,1.022,1.187,0.584,1.2,2.032,2.962,0.952,0.702,0.809,,55,,0.981,,,,,,0.137,0.632,0.212,,1.351,0.172,0.295,0.267,1.115,,,0.251,0.083,0.223,0.321,0.279,0.287,,,,,2.103,2.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persea americana,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,processed,,avocado,fruit,,,oil,,"Oil, avocado","OIL,AVOCADO",0,100,0,0,884,,,,,,,,0,,,3699,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11.56,,,,,,,10.9,0.66,,67.889,12.53,0.957,,,,,2.665,,,,,,,,,,70.554,13.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persea americana,fruit,plant,plantae,,,,,,,,,,,,,,,,,,,,,,fresh,california,avocado,fruit,,,,,"Avocados, raw, California","AVOCADOS,RAW,CALIFORNIA",1.96,15.41,8.64,1.66,167,0.11,0.06,0.08,0.08,0,0,,72.33,,,697,0.3,0.08,6.8,13,0.61,29,54,507,8,0.68,0.17,,0.149,0.4,147,0,7,63,24,1.97,0,,,27,0,271,0.04,0.32,0.02,0.01,0,0,0,8.8,0.075,0.143,1.912,1.463,0.287,89,0,14.2,,0,21,0,89,89,0.7,0.025,0.072,0.083,0.141,0.129,0.037,0.027,0.095,0.048,0.105,0.087,0.048,0.106,0.232,0.282,0.102,0.096,0.112,,0,0,2.126,,,0.001,0,0,0,2.075,0.049,0,9.066,1.674,0.125,0,0,0,0,0.698,0,0.025,0,0,0,,2,5,76,9.799,1.816,0,0,0,,,,,,,,,0,,,,,0.015,0.01,0.016,,,,0,0.111,,,,,,,
